1.000000000000000048e-04 1.008130820248883230e+00 8.130820248883278978e-03
3.450940683466644822e-04 9.912910704921009675e-01 -8.705324842770168284e-03
5.901881366933290273e-04 1.010072999009124839e+00 1.008439004189765932e-02
8.352822050399935725e-04 9.897234464710171764e-01 -1.025386574623807917e-02
1.080376273386658009e-03 9.920167236945345302e-01 -7.945010079727043290e-03
1.325470341733322446e-03 9.898673473171818449e-01 -1.007501271209490339e-02
1.570564410079987100e-03 9.984733520693077624e-01 -1.444881998244345114e-03
1.815658478426651536e-03 9.945574092830008484e-01 -5.333629790637351049e-03
2.060752546773315756e-03 1.014776712588547625e+00 1.492002841982495963e-02
2.305846615119980410e-03 9.992100766870225526e-01 -6.131566995987330123e-04
2.550940683466644630e-03 9.934007173458863083e-01 -6.384122277862717965e-03
2.796034751813309283e-03 1.016789469452195060e+00 1.705411867330840561e-02
3.041128820159973937e-03 9.861524087446168485e-01 -1.354388065034470116e-02
3.286222888506638157e-03 9.902143117276946960e-01 -9.429529783818954916e-03
3.531316956853302810e-03 9.933043311145053345e-01 -6.283061972529264960e-03
3.776411025199967030e-03 1.006513322919135422e+00 6.991523215773900839e-03
4.021505093546632117e-03 1.003663736453093369e+00 4.204541870430945211e-03
4.266599161893296771e-03 1.002127664940481333e+00 2.735520657746827889e-03
4.511693230239961425e-03 9.869290453128581886e-01 -1.240151297884512990e-02
4.756787298586625211e-03 1.022276718082582470e+00 2.304757589270405721e-02
5.001881366933289864e-03 9.935794098432655375e-01 -5.592122147619351356e-03
5.246975435279954518e-03 9.894265061466828159e-01 -9.665602237878066771e-03
5.492069503626619172e-03 9.998865753588940253e-01 8.918381734148350583e-04
5.737163571973283825e-03 9.892322557938143524e-01 -9.682386858046929806e-03
5.982257640319948479e-03 1.017206746418949370e+00 1.842025177458119292e-02
6.227351708666612265e-03 9.881369822636298927e-01 -1.058555669939986732e-02
6.472445777013276919e-03 1.017104800192456970e+00 1.852531965246014337e-02
6.717539845359941572e-03 9.862092578982284419e-01 -1.230701260167380191e-02
6.962633913706606226e-03 1.010552548087745306e+00 1.218594377320227247e-02
7.207727982053270879e-03 9.848241243801191258e-01 -1.346994691037684683e-02
7.452822050399934665e-03 9.905202463281039815e-01 -7.645200811878241284e-03
7.697916118746599319e-03 1.004396757673464924e+00 6.381467143410124096e-03
7.943010187093263105e-03 9.981739101656895707e-01 2.740185232070565689e-04
8.188104255439927759e-03 9.975364923440358522e-01 -2.331176101899415951e-04
8.433198323786592412e-03 1.020308773865533647e+00 2.272880933162731154e-02
8.678292392133257066e-03 9.920622871084417982e-01 -5.445797251548743258e-03
8.923386460479921720e-03 1.003227394005214101e+00 5.891829365477714402e-03
9.168480528826586373e-03 1.002547469957411286e+00 5.358509017329296867e-03
9.413574597173249292e-03 1.004686759228977655e+00 7.656565201998829714e-03
9.658668665519913946e-03 9.991988886928087066e-01 2.308428220698408723e-03
9.903762733866578599e-03 1.002816012051437111e+00 6.097365120049686761e-03
1.014885680221324325e-02 9.839428550675820562e-01 -1.267605021248245298e-02
1.039395087055990791e-02 1.017193587766255236e+00 2.085999281532802466e-02
1.063904493890657256e-02 1.015803440164640525e+00 1.963974509370571692e-02
1.088413900725323721e-02 9.952164678727134506e-01 -8.495999288241880623e-04
1.112923307559990187e-02 9.974142329451981537e-01 1.536637097427351112e-03
1.137432714394656652e-02 9.894328676703071368e-01 -6.295380202123885931e-03
1.161942121229323117e-02 1.005194223192582559e+00 9.723317814531964864e-03
1.186451528063989583e-02 1.006788469507329031e+00 1.151840463146797978e-02
1.210960934898655875e-02 9.903611522642346010e-01 -4.791594086509173671e-03
1.235470341733322340e-02 9.859368526187464177e-01 -9.039941584749978595e-03
1.259979748567988805e-02 1.007448705577029591e+00 1.278749813159989895e-02
1.284489155402655271e-02 1.004544070616063323e+00 1.007692218205132051e-02
1.308998562237321736e-02 9.920905081554936000e-01 -2.234367747411580233e-03
1.333507969071988201e-02 9.781061669781799806e-01 -1.608685783902216726e-02
1.358017375906654667e-02 9.780445236475058257e-01 -1.593307822143721214e-02
1.382526782741321132e-02 9.931981769131401627e-01 -4.629643081310113283e-04
1.407036189575987598e-02 1.000719228783693904e+00 7.334979664016455687e-03
1.431545596410654063e-02 9.761677320752047970e-01 -1.715159938657981331e-02
1.456055003245320355e-02 9.950577219796200579e-01 2.103324282274118308e-03
1.480564410079986820e-02 1.004864820318814411e+00 1.222191196387850849e-02
1.505073816914653285e-02 9.956130808536018950e-01 3.146292593701228556e-03
1.529583223749319751e-02 9.846473126764878625e-01 -7.657283510910450203e-03
1.554092630583986216e-02 9.896293313645407874e-01 -2.385909695137743668e-03
1.578602037418652682e-02 9.926655624443541104e-01 9.300347231371784403e-04
1.603111444253318973e-02 9.885473187992240840e-01 -2.964324934084178013e-03
1.627620851087985612e-02 9.852277920022094460e-01 -6.051049978211511977e-03
1.652130257922651904e-02 9.881802899851058752e-01 -2.806312520377428690e-03
1.676639664757318543e-02 9.817167491044369587e-01 -9.060453973992039362e-03
1.701149071591984835e-02 9.847327719550914571e-01 -5.742912648377307763e-03
1.725658478426651474e-02 9.830881436771417015e-01 -7.126719515927806663e-03
1.750167885261317766e-02 9.798179980496338759e-01 -1.014961801206279782e-02
1.774677292095984404e-02 9.929209251981659934e-01 3.375052373020478568e-03
1.799186698930650696e-02 1.002300120429320263e+00 1.314738049156514293e-02
1.823696105765317335e-02 9.762660677264966003e-01 -1.287770634076051100e-02
1.848205512599983627e-02 9.997070631042913602e-01 1.112573004879248428e-02
1.872714919434649919e-02 9.774150263482443979e-01 -1.112189382660317902e-02
1.897224326269316558e-02 9.900493050759487934e-01 1.967499188604714035e-03
1.921733733103982850e-02 9.935228999862535382e-01 5.794984144324080017e-03
1.946243139938649488e-02 9.579369104595680806e-01 -2.992575498531297590e-02
1.970752546773315780e-02 1.004835084092445374e+00 1.789047486057875058e-02
1.995261953607982419e-02 9.788716602520676213e-01 -8.090800975956966706e-03
2.019771360442648711e-02 9.745802185241368987e-01 -1.211733238002349160e-02
2.044280767277315350e-02 9.785249880555614288e-01 -7.791340578835351943e-03
2.068790174111981642e-02 9.765232828346311900e-01 -9.490327845952335750e-03
2.093299580946648281e-02 9.728613928803903077e-01 -1.287120799768868770e-02
2.117808987781314572e-02 1.012883798098695110e+00 2.808947192592094882e-02
2.142318394615980864e-02 9.783559721776717844e-01 -6.613325801419125266e-03
2.166827801450647503e-02 9.861169888082798041e-01 1.617066861126804098e-03
2.191337208285313795e-02 9.808850754746086809e-01 -3.344769279144449783e-03
2.215846615119980434e-02 9.862084263251204019e-01 2.422447620206133294e-03
2.240356021954646726e-02 9.859830893509077265e-01 2.555659481074972015e-03
2.264865428789313365e-02 9.807351008496372202e-01 -2.416176539971716559e-03
2.289374835623979657e-02 9.918090548569459264e-01 9.220584359981473868e-03
2.313884242458646295e-02 9.801786297448580321e-01 -2.241787066850848935e-03
2.338393649293312587e-02 9.798900389874842798e-01 -2.159393987171805574e-03
2.362903056127979226e-02 9.759729588550982715e-01 -5.769548890504660674e-03
2.387412462962645518e-02 9.715055377399517411e-01 -9.939583207035590159e-03
2.411921869797311810e-02 9.792211098962642080e-01 -1.688622059106516422e-03
2.436431276631978449e-02 9.708336360309182123e-01 -9.850895730616555240e-03
2.460940683466644741e-02 9.905748813332438951e-01 1.068383411616677901e-02
2.485450090301311379e-02 9.845265871213587650e-01 4.915102431088157545e-03
2.509959497135977671e-02 9.837205686385721570e-01 4.498480389252321361e-03
2.534468903970644310e-02 9.929897503422343563e-01 1.437747217854836584e-02
2.558978310805310602e-02 9.917120011607702956e-01 1.348980913438344552e-02
2.583487717639977241e-02 9.839484609975613916e-01 5.974202885792485873e-03
2.607997124474643533e-02 9.978102971145484945e-01 2.057479344104126001e-02
2.632506531309309825e-02 9.780271421400289489e-01 7.643207567482154970e-04
2.657015938143976463e-02 1.000906965154872763e+00 2.461415800128601006e-02
2.681525344978642755e-02 9.886450096410070998e-01 1.249861830878511160e-02
2.706034751813309394e-02 9.652475620952448709e-01 -1.103282509333883624e-02
2.730544158647975686e-02 9.833754958455908080e-01 7.983286458440101013e-03
2.755053565482642325e-02 9.913286542155224090e-01 1.658588424019482449e-02
2.779562972317308617e-02 9.817639571401810539e-01 7.227666185996840104e-03
2.804072379151975256e-02 9.600419867990710454e-01 -1.461348378492733670e-02
2.828581785986641547e-02 9.712440897496189551e-01 -2.662196084917342609e-03
2.853091192821308186e-02 9.711414519954807423e-01 -2.310124551818249286e-03
2.877600599655974478e-02 9.651328534000793713e-01 -8.024309432153712424e-03
2.902110006490640770e-02 9.771408309108003953e-01 4.786110040761565668e-03
2.926619413325307409e-02 9.699899093745838474e-01 -2.098022156491752450e-03
2.951128820159973701e-02 9.769911683441058203e-01 5.581286467586770925e-03
2.975638226994640340e-02 9.748744208849322579e-01 3.882236080483938371e-03
3.000147633829306631e-02 9.737810768377823667e-01 3.239548851608205476e-03
3.024657040663973270e-02 9.672196285736477384e-01 -3.036397263023951285e-03
3.049166447498639562e-02 9.684104914594447999e-01 -1.320249557221373762e-03
3.073675854333306201e-02 9.784494432784927032e-01 9.530331230586159066e-03
3.098185261167972493e-02 9.811424862841328087e-01 1.281226568849357962e-02
3.122694668002639132e-02 9.780372616890560256e-01 1.011268232291759502e-02
3.147204074837305771e-02 9.792809389041993162e-01 1.190779202147859532e-02
3.171713481671972062e-02 9.622252065642028507e-01 -5.210377260232992684e-03
3.196222888506638354e-02 9.671035403992241930e-01 3.455127493377945815e-04
3.220732295341305340e-02 9.701164369587486069e-01 3.980126413221330914e-03
3.245241702175971632e-02 9.556594814307368679e-01 -1.046700002006139933e-02
3.269751109010637924e-02 9.677963307584298569e-01 2.625147605471783371e-03
3.294260515845304216e-02 9.640489942708992954e-01 -7.298913311206794681e-04
3.318769922679971202e-02 9.736792512251311038e-01 9.788752151904993315e-03
3.343279329514637493e-02 9.733251841387291492e-01 9.962037669433048900e-03
3.367788736349303785e-02 9.618093394554104725e-01 -1.449101616709155479e-03
3.392298143183970077e-02 9.662163633106728433e-01 3.671016508164822324e-03
3.416807550018636369e-02 9.566846520609445514e-01 -5.686745921480678215e-03
3.441316956853303355e-02 9.553623397379715776e-01 -6.514314406451892324e-03
3.465826363687969647e-02 9.535605778000076915e-01 -7.838190943688736617e-03
3.490335770522635939e-02 9.684858704063677992e-01 8.253812654160589540e-03
3.514845177357302231e-02 9.851439833007314961e-01 2.617233701218842773e-02
3.539354584191969216e-02 9.566843511627552976e-01 -2.908725121102024268e-03
3.563863991026635508e-02 9.613420468783652195e-01 2.516378490234498066e-03
3.588373397861301800e-02 9.600851715775805539e-01 1.779714908447260508e-03
3.612882804695968092e-02 9.591876632351784560e-01 1.420842706235328967e-03
3.637392211530635078e-02 9.724213731364551583e-01 1.582698329911062796e-02
3.661901618365301370e-02 9.590401440906615171e-01 2.434206626525341546e-03
3.686411025199967662e-02 9.323891380725590761e-01 -2.484921858758441793e-02
3.710920432034633953e-02 9.533351017940906447e-01 -2.352174943795352479e-03
3.735429838869300245e-02 9.615912268920469019e-01 6.887403642522087893e-03
3.759939245703967231e-02 9.408364479208042308e-01 -1.425423999409971068e-02
3.784448652538633523e-02 9.397052594805346271e-01 -1.484528933077456335e-02
3.808958059373299815e-02 9.648331034718495847e-01 1.211205923104514103e-02
3.833467466207966107e-02 9.652074691093439629e-01 1.312335171403461453e-02
3.857976873042633092e-02 9.382334636830194086e-01 -1.458438094602335783e-02
3.882486279877299384e-02 9.481002431524574448e-01 -3.605609255815495594e-03
3.906995686711965676e-02 9.479442114515947981e-01 -3.149781563141503416e-03
3.931505093546631968e-02 9.325165469706444554e-01 -1.875962798335274392e-02
3.956014500381298260e-02 9.421031917567948000e-01 -8.047934463201808150e-03
3.980523907215965246e-02 9.507824253579076901e-01 1.724558961397658916e-03
4.005033314050631538e-02 9.471914826187147751e-01 -1.423045560113010179e-03
4.029542720885297830e-02 9.595345122775015279e-01 1.223778865789251075e-02
4.054052127719964121e-02 9.363728136596324303e-01 -1.155947059172311372e-02
4.078561534554631107e-02 9.539437686084668577e-01 7.641244256842582953e-03
4.103070941389297399e-02 9.553418830912183690e-01 9.775890404365904229e-03
4.127580348223963691e-02 9.345831978678944552e-01 -1.151798235127700527e-02
4.152089755058629983e-02 9.644880335925998249e-01 2.078405407633188498e-02
4.176599161893296969e-02 9.310928988405230422e-01 -1.390699090440393297e-02
4.201108568727963261e-02 9.447274861238122989e-01 1.200019496917402060e-03
4.225617975562629552e-02 9.388712088183797100e-01 -4.339330709213102058e-03
4.250127382397295844e-02 9.525487470375965104e-01 1.084640415333280178e-02
4.274636789231962136e-02 9.334998314484741488e-01 -8.696978274385482391e-03
4.299146196066629122e-02 9.553440846503071793e-01 1.519115416481085605e-02
4.323655602901295414e-02 9.491773186352404634e-01 9.329043346932096303e-03
4.348165009735961706e-02 9.327257631010261729e-01 -7.481994549582362750e-03
4.372674416570627998e-02 9.515049190652298261e-01 1.320203001874345819e-02
4.397183823405294983e-02 9.261397052258897311e-01 -1.312148044568302654e-02
4.421693230239961275e-02 9.200291009872835213e-01 -1.894688334384792353e-02
4.446202637074627567e-02 9.486567915518686611e-01 1.229111685553113502e-02
4.470712043909293859e-02 9.377131414128577758e-01 1.320801034658238005e-03
4.495221450743960151e-02 9.368617792692268686e-01 1.122604570666488159e-03
4.519730857578627137e-02 9.208482450737068836e-01 -1.528648373022073285e-02
4.544240264413293429e-02 9.382672358794194034e-01 4.060888741967257076e-03
4.568749671247959721e-02 9.259125892878956599e-01 -8.445185308101992722e-03
4.593259078082626012e-02 9.367923897790183529e-01 3.933403812976671472e-03
4.617768484917292998e-02 9.317554956432470004e-01 -7.367935759361454728e-04
4.642277891751959290e-02 9.477593909680904760e-01 1.717102877340291947e-02
4.666787298586625582e-02 9.294746610810024068e-01 -1.718645858646200347e-03
4.691296705421291874e-02 9.382258923638223669e-01 8.425694886123625063e-03
4.715806112255958860e-02 9.295598465228802620e-01 -1.462216245860665500e-04
4.740315519090625151e-02 9.362775836830002918e-01 7.831599606075750203e-03
4.764824925925291443e-02 9.366356793417739413e-01 8.973619166108112027e-03
4.789334332759957735e-02 9.267757014948313499e-01 -8.951239151017448704e-04
4.813843739594624027e-02 9.148463818625618416e-01 -1.300831032347669197e-02
4.838353146429291013e-02 9.337894493374252480e-01 8.195416787087930061e-03
4.862862553263957305e-02 9.430089573443833917e-01 1.892815025850020857e-02
4.887371960098623597e-02 9.185586681789398300e-01 -6.728032301326177661e-03
4.911881366933289889e-02 9.275600628715501283e-01 3.779690347448949432e-03
4.936390773767956874e-02 9.076832451167101690e-01 -1.696877875460972920e-02
4.960900180602623166e-02 9.359532190800901041e-01 1.443752972188055463e-02
4.985409587437289458e-02 9.343982194408307906e-01 1.354464241074057086e-02
5.009918994271955750e-02 9.176181667643578121e-01 -3.874317767292981707e-03
5.034428401106622042e-02 9.192511147742848943e-01 -1.313702800624482001e-03
5.058937807941289028e-02 9.306744607168613292e-01 1.189872591760284155e-02
